DT_DISPATCH,ISO_COUNTRY_CODE,TYPE_OF_CONTRACT,CPV,LOTS_NUMBER,VALUE_EURO,CRIT_CODE,CPV_GROUP
17/03/23,ES,S,60130000.0,10.0,1075291.52,M,60
13/08/21,ES,S,71317200.0,4.0,285600.0,M,71
07/05/20,ES,U,39162000.0,9.0,440350.0,,39
07/06/19,ES,S,80500000.0,20.0,502310.0,,80
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
27/09/21,ES,U,33184100.0,7.0,,M,33
27/12/21,ES,S,79710000.0,1.0,,,79
30/03/21,ES,U,33140000.0,6.0,1409068.05,M,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
10/05/18,ES,U,34133100.0,4.0,506611.57,,34
02/07/21,ES,S,60130000.0,52.0,977926.62,,60
21/01/22,ES,S,79721000.0,50.0,,,79
14/03/23,ES,U,31600000.0,1.0,590000.0,,31
06/07/23,ES,S,92600000.0,16.0,,,92
12/07/19,ES,U,32500000.0,1.0,1289779.67,M,32
31/05/22,ES,S,77500000.0,7.0,999357.48,L,77
05/05/22,ES,U,34114000.0,9.0,331800.0,M,34
13/06/22,ES,U,32524000.0,5.0,728164.08,M,32
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
01/03/19,ES,U,35811200.0,5.0,768480.0,,35
09/12/20,ES,S,71221000.0,2.0,274318.31,M,71
18/05/23,ES,S,66516000.0,3.0,350000.0,L,66
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
20/06/22,ES,U,9331000.0,20.0,108109079.08,,93
23/03/18,ES,S,90919000.0,3.0,6928612.28,M,90
14/09/18,ES,U,33140000.0,71.0,323673.02,,33
01/09/21,ES,S,92600000.0,19.0,,,92
20/06/19,ES,U,35811100.0,11.0,764615.0,,35
28/12/18,ES,S,71355100.0,3.0,538421.64,M,71
26/07/22,ES,S,72500000.0,4.0,561556856.78,M,72
21/08/20,ES,U,48218000.0,25.0,288754.0,,48
17/07/19,ES,U,33140000.0,83.0,,M,33
18/10/21,ES,U,15811100.0,9.0,469497.69,L,15
11/05/22,ES,U,30230000.0,60.0,9785553.8,M,30
05/08/19,ES,S,75310000.0,2.0,,,75
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
17/05/19,ES,U,38000000.0,106.0,4745623.08,M,38
23/09/19,ES,U,38636000.0,1.0,2250000.0,M,38
29/09/20,ES,S,50800000.0,4.0,669984.0,M,50
14/09/22,ES,S,85312100.0,7.0,,,85
21/01/20,ES,U,33696000.0,7.0,2968223.43,M,33
18/10/21,ES,S,80530000.0,11.0,1918800.0,,80
05/03/21,ES,S,92320000.0,5.0,,,92
02/03/23,ES,U,32500000.0,10.0,329415.77,M,32
23/06/21,ES,U,31700000.0,19.0,6970400.0,M,31
24/03/23,ES,U,38432000.0,4.0,371700.0,L,38
23/01/19,ES,S,90690000.0,1.0,1526205.2,,90
02/09/20,ES,U,38000000.0,9.0,513770.0,M,38
10/06/21,ES,W,45110000.0,4.0,7192977.68,M,45
26/07/21,ES,S,71356000.0,14.0,1234498.8,,71
07/02/19,ES,U,33141320.0,28.0,15620711.04,M,33
03/07/23,ES,U,33700000.0,11.0,727559.08,M,33
22/06/23,ES,U,15000000.0,24.0,2672690.66,M,15
29/05/19,ES,U,33140000.0,2.0,2953620.0,M,33
19/05/23,ES,U,33141200.0,21.0,496305.99,,33
05/01/23,ES,U,33140000.0,21.0,,M,33
22/01/18,ES,U,14212310.0,19.0,18104099.25,L,14
25/10/19,ES,U,38540000.0,1.0,145000.0,M,38
16/07/21,ES,S,79000000.0,1.0,,,79
19/12/22,ES,S,50000000.0,4.0,240000.0,M,50
11/10/22,ES,U,15000000.0,48.0,5643939.0,M,15
02/01/19,ES,S,50112200.0,19.0,2562910.34,M,50
28/03/22,ES,S,80531200.0,10.0,3211962.0,,80
22/02/19,ES,S,80511000.0,23.0,2796256.8,,80
24/02/23,ES,S,85320000.0,1.0,,,85
25/02/22,ES,S,71520000.0,1.0,147123.25,M,71
24/01/22,ES,S,50000000.0,2.0,579832.0,M,50
09/12/19,ES,W,45112730.0,1.0,6499009.75,M,45
13/06/22,ES,S,80530000.0,19.0,,,80
22/10/19,ES,U,15000000.0,265.0,463349.99,,15
24/02/21,ES,S,85312000.0,1.0,,,85
21/10/22,ES,U,39518000.0,12.0,9558102.4,M,39
08/08/19,ES,U,33600000.0,6.0,,L,33
26/08/20,ES,S,80530000.0,22.0,4336255.35,,80
07/09/22,ES,S,77311000.0,1.0,1755952.18,M,77
17/05/19,ES,S,50100000.0,56.0,21795245.0,,50
20/09/21,ES,S,72212900.0,50.0,7520682.0,,72
24/05/22,ES,S,98310000.0,12.0,233157.6,M,98
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
23/07/21,ES,S,60130000.0,199.0,36056378.16,M,60
17/11/22,ES,S,66510000.0,3.0,441556.27,L,66
19/04/22,ES,U,44110000.0,13.0,552066.4,L,44
20/05/22,ES,S,92000000.0,3.0,1819413.68,,92
15/05/19,ES,U,44000000.0,6.0,273434.72,L,44
22/05/23,ES,S,85311300.0,5.0,,,85
14/06/18,ES,S,72222300.0,1.0,700000.0,M,72
14/07/23,ES,S,71311100.0,1.0,314038.51,M,71
06/08/18,ES,U,32320000.0,1.0,1360853.0,,32
01/10/19,ES,S,90910000.0,2.0,202956356.0,,90
10/04/23,ES,U,34144213.0,2.0,1881067.48,M,34
22/08/22,ES,U,32333200.0,2.0,248170.36,,32
30/05/23,ES,W,45252126.0,3.0,8050130.51,M,45
09/12/22,ES,U,48800000.0,1.0,261113.89,,48
22/06/23,ES,U,15000000.0,24.0,7865728.76,M,15
27/05/20,ES,U,33140000.0,60.0,40103025.37,M,33
03/10/18,ES,S,50246000.0,3.0,2174490.46,M,50
06/05/21,ES,U,9134000.0,5.0,435451.4,M,91
09/04/21,ES,U,31500000.0,1.0,172231.4,M,31
21/05/21,ES,U,44440000.0,4.0,1242890.0,L,44
28/11/18,ES,U,33140000.0,34.0,8423300.0,M,33
22/06/22,ES,S,71317200.0,10.0,965246.68,,71
19/01/21,ES,W,45214200.0,14.0,8353466.71,M,45
23/06/20,ES,U,35112000.0,8.0,242717.39,M,35
06/07/23,ES,S,92600000.0,16.0,,,92
25/05/22,ES,U,34300000.0,7.0,50461500.0,L,34
20/09/21,ES,S,72212900.0,50.0,7520682.0,,72
01/06/18,ES,S,85142100.0,30.0,,,85
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
11/07/22,ES,U,31527200.0,1.0,336087.45,M,31
02/09/19,ES,S,90911200.0,3.0,703740.72,M,90
03/07/20,ES,S,72000000.0,3.0,354944.3,,72
22/04/22,ES,U,33140000.0,40.0,4185244.29,M,33
17/08/21,ES,S,90910000.0,1.0,371879.2,M,90
11/02/21,ES,U,33000000.0,11.0,579379.5,M,33
07/05/21,ES,S,71410000.0,13.0,356823.0,,71
26/07/21,ES,S,73000000.0,1.0,1350000.0,,73
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
28/10/22,ES,U,42900000.0,29.0,13062276.48,,42
28/05/19,ES,S,77311000.0,2.0,340047.84,,77
11/03/22,ES,S,60100000.0,3.0,669900.0,M,60
21/02/23,ES,U,3310000.0,13.0,2435675.63,L,33
25/07/23,ES,S,79342200.0,2.0,360088.0,,79
02/01/23,ES,S,80410000.0,5.0,,,80
28/11/23,ES,U,33140000.0,21.0,,M,33
14/06/21,ES,S,51111300.0,1.0,700000.0,M,51
17/06/21,ES,U,33140000.0,19.0,696544.08,M,33
04/06/19,ES,U,31680000.0,5.0,650421.6,M,31
26/03/21,ES,U,16700000.0,12.0,2049950.0,,16
08/10/20,ES,S,90000000.0,27.0,5062520.33,M,90
28/06/23,ES,S,90511300.0,3.0,20508417.74,M,90
26/05/20,ES,U,33140000.0,26.0,2757472.2,M,33
29/06/21,ES,S,80000000.0,42.0,,,80
23/03/21,ES,U,33112000.0,21.0,1054000.0,M,33
08/11/22,ES,S,90520000.0,1.0,350000.0,M,90
08/04/22,ES,S,79411000.0,4.0,30939005.22,M,79
08/03/19,ES,U,34144212.0,4.0,1268595.05,M,34
10/01/21,ES,U,18000000.0,12.0,3889197.9,M,18
10/05/22,ES,U,33140000.0,9.0,549015.48,M,33
19/12/22,ES,U,33184100.0,27.0,787848.13,M,33
29/03/21,ES,U,19520000.0,8.0,1387100.0,M,19
12/03/21,ES,U,33140000.0,4.0,4182467.96,M,33
22/09/21,ES,U,30213100.0,2.0,333580.0,M,30
23/02/21,ES,W,45232210.0,2.0,,,45
26/05/21,ES,U,18130000.0,36.0,1896071.0,M,18
07/09/20,ES,S,90911000.0,7.0,492756.51,M,90
11/05/22,ES,S,71200000.0,3.0,2304000.0,M,71
12/11/21,ES,U,9134000.0,1.0,,L,91
30/09/22,ES,S,50300000.0,10.0,800770.0,M,50
17/03/23,ES,S,60130000.0,21.0,4452170.94,M,60
11/11/21,ES,U,39180000.0,2.0,348012.5,M,39
24/09/20,ES,S,50230000.0,34.0,10702479.34,L,50
17/01/20,ES,U,33157000.0,23.0,1008474.44,M,33
20/01/23,ES,S,77311000.0,1.0,4448328.4,,77
04/09/20,ES,U,33140000.0,41.0,1971484.35,M,33
17/10/18,ES,U,33140000.0,1.0,458040.0,,33
22/02/18,ES,U,33195000.0,1.0,305343.0,M,33
30/04/20,ES,S,60100000.0,1.0,366300.18,M,60
26/02/20,ES,S,77000000.0,11.0,430312.08,,77
21/04/21,ES,U,33141121.0,186.0,1018818.12,M,33
24/10/19,ES,S,85121220.0,4.0,,M,85
14/02/19,ES,S,75110000.0,2.0,,,75
01/03/23,ES,U,39100000.0,11.0,1471543.96,M,39
19/07/21,ES,W,45247210.0,1.0,5192088.06,M,45
25/05/22,ES,S,50230000.0,1.0,538048.94,M,50
20/09/23,ES,S,71240000.0,13.0,383400.0,M,71
08/11/21,ES,S,90911200.0,3.0,277716.17,M,90
01/04/22,ES,U,15800000.0,26.0,10658377.77,,15
11/07/23,ES,U,34330000.0,6.0,266975.21,L,34
20/01/23,ES,W,45233120.0,1.0,11663468.93,M,45
15/09/22,ES,U,38000000.0,27.0,3241055.23,,38
05/05/20,ES,S,90511300.0,9.0,314100.0,M,90
21/06/19,ES,U,15000000.0,20.0,1967098.0,M,15
17/07/19,ES,U,33140000.0,83.0,,M,33
23/07/20,ES,U,15000000.0,23.0,1040597.88,M,15
02/12/20,ES,U,33182100.0,13.0,4821594.8,M,33
07/12/22,ES,S,66515200.0,4.0,515000.0,M,66
09/04/21,ES,S,90910000.0,3.0,224330.61,M,90
14/02/22,ES,S,50312000.0,9.0,5570400.0,L,50
22/12/23,ES,W,45214200.0,2.0,57520661.14,,45
14/07/21,ES,S,60130000.0,145.0,31770723.6,M,60
19/10/20,ES,S,90000000.0,16.0,3730114.31,M,90
07/08/20,ES,U,30200000.0,2.0,158677.69,M,30
01/10/20,ES,S,90911200.0,6.0,1465319.7,M,90
13/05/22,ES,U,33141600.0,9.0,,,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
30/09/21,ES,W,45234116.0,1.0,76838787.36,M,45
02/08/22,ES,U,34111200.0,9.0,1760371.2,L,34
05/12/18,ES,W,45215140.0,1.0,31531096.48,M,45
21/10/21,ES,U,42000000.0,6.0,419823.6,,42
10/07/20,ES,S,50110000.0,5.0,2066116.0,,50
25/08/22,ES,S,85100000.0,10.0,,,85
11/09/19,ES,U,33690000.0,80.0,831772.42,M,33
21/08/20,ES,U,48218000.0,25.0,288754.0,,48
11/03/22,ES,S,98390000.0,9.0,404643.32,M,98
21/08/18,ES,U,18110000.0,5.0,7494850.0,M,18
12/03/19,ES,S,72500000.0,1.0,574999.83,,72
10/12/21,ES,U,34100000.0,8.0,379352.82,M,34
23/05/19,ES,U,33141000.0,47.0,2372942.14,M,33
24/02/22,ES,S,60000000.0,1.0,1667016.0,M,60
29/03/19,ES,S,60130000.0,43.0,3686674.54,,60
22/06/20,ES,U,39162000.0,17.0,4793799.14,,39
25/06/20,ES,S,80530000.0,43.0,,,80
23/12/19,ES,S,90731100.0,1.0,1169280.0,M,90
23/02/18,ES,U,33141100.0,51.0,14684603.56,L,33
12/06/23,ES,S,90911200.0,2.0,268640.16,M,90
09/01/23,ES,U,34114100.0,11.0,1934579.44,M,34
16/12/22,ES,W,45212350.0,1.0,11670871.61,M,45
07/10/22,ES,U,33141122.0,9.0,1837265.77,M,33
04/10/22,ES,S,60400000.0,18.0,3627319.0,,60
16/01/18,ES,S,79710000.0,1.0,,,79
01/04/22,ES,S,90911200.0,49.0,16690682.8,,90
24/06/21,ES,S,90911200.0,1.0,145896.12,M,90
28/02/20,ES,U,24962000.0,4.0,2495625.0,M,24
24/12/20,ES,U,48800000.0,1.0,247933.88,,48
31/01/22,ES,U,33696500.0,1.0,1751587.2,M,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
17/05/23,ES,U,33111600.0,1.0,588000.0,M,33
05/10/23,ES,U,34100000.0,3.0,158400.0,M,34
03/11/23,ES,U,44190000.0,29.0,3363840.0,,44
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
02/03/21,ES,S,79340000.0,1.0,1100000.0,,79
04/11/22,ES,S,72611000.0,9.0,16880750.0,,72
20/05/21,ES,S,79132000.0,1.0,641068.6,,79
05/12/19,ES,S,80500000.0,76.0,1865885.0,,80
10/05/19,ES,S,50000000.0,4.0,9261867.5,,50
25/01/22,ES,W,45200000.0,1.0,66522456.0,,45
18/10/18,ES,S,50700000.0,7.0,56638516.95,,50
18/04/23,ES,S,90911200.0,7.0,8905935.58,M,90
30/07/20,ES,U,38290000.0,6.0,366742.51,M,38
02/01/19,ES,S,45112700.0,3.0,34903040.37,M,45
17/05/23,ES,S,92521000.0,1.0,,,92
13/07/20,ES,S,66516000.0,8.0,414000.0,L,66
19/12/19,ES,U,33690000.0,153.0,4183590.24,M,33
02/03/20,ES,S,79721000.0,21.0,,,79
22/07/21,ES,S,92521000.0,2.0,,,92
05/07/19,ES,U,38652100.0,4.0,1028838.0,M,38
17/05/22,ES,U,33184000.0,10.0,2767723.64,M,33
12/02/19,ES,S,90919200.0,16.0,5497980.09,M,90
02/12/21,ES,S,66515000.0,4.0,4425200.0,,66
15/10/18,ES,U,98300000.0,,590000.0,M,98
28/07/21,ES,U,18100000.0,3.0,1505568.56,M,18
25/06/20,ES,U,18443340.0,7.0,663559.1,L,18
01/09/21,ES,S,92600000.0,19.0,,,92
20/09/21,ES,U,39296100.0,25.0,5914016.26,M,39
14/12/18,ES,U,31154000.0,2.0,,,31
15/06/20,ES,S,79121000.0,1.0,462000.0,,79
26/05/21,ES,S,90919300.0,7.0,1397345.52,M,90
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
19/12/18,ES,S,90919200.0,17.0,7824697.5,M,90
09/12/22,ES,U,35000000.0,11.0,483960.0,M,35
30/01/20,ES,S,71210000.0,2.0,2140000.0,,71
26/04/18,ES,S,79000000.0,2.0,1860000.0,M,79
11/02/21,ES,U,33140000.0,16.0,780955.28,M,33
17/05/19,ES,U,38000000.0,106.0,4745623.08,M,38
24/03/21,ES,U,34144211.0,1.0,677685.95,,34
30/04/21,ES,S,60130000.0,21.0,4655953.03,M,60
13/12/22,ES,S,75130000.0,1.0,,,75
28/01/20,ES,U,19210000.0,11.0,1561628.0,M,19
04/05/21,ES,S,51145000.0,1.0,27710.0,L,51
22/09/21,ES,U,32541000.0,1.0,682966.0,M,32
24/07/20,ES,S,73210000.0,3.0,7959471.62,M,73
30/07/21,ES,S,90911200.0,1.0,3477555.6,M,90
13/03/23,ES,S,60130000.0,23.0,785175.01,,60
13/07/18,ES,S,60130000.0,23.0,1271813.28,,60
08/03/23,ES,S,92000000.0,1.0,,,92
28/05/20,ES,S,50324200.0,6.0,264594.44,M,50
08/07/21,ES,S,73200000.0,1.0,4132231.4,M,73
08/10/20,ES,U,33140000.0,56.0,966797.08,M,33
03/01/22,ES,S,85300000.0,4.0,,,85
20/04/21,ES,U,33182000.0,6.0,1624460.0,M,33
22/09/22,ES,U,38636100.0,1.0,195000.0,M,38
04/09/20,ES,U,33140000.0,41.0,1971484.35,M,33
29/12/20,ES,S,72200000.0,7.0,43929663.0,M,72
17/08/22,ES,U,32333200.0,9.0,1321500.0,M,32
10/10/19,ES,S,85311300.0,1.0,,,85
17/08/20,ES,S,60130000.0,110.0,,,60
13/05/22,ES,U,44316400.0,9.0,570000.0,L,44
03/09/21,ES,U,39160000.0,16.0,,,39
03/11/20,ES,U,44115210.0,2.0,338603.0,M,44
28/03/22,ES,S,72910000.0,1.0,843202.14,L,72
01/08/19,ES,S,66516400.0,3.0,1848000.0,M,66
08/10/21,ES,U,34000000.0,2.0,501600.0,M,34
28/11/23,ES,U,33140000.0,21.0,,M,33
06/07/22,ES,W,45214200.0,3.0,12205000.0,,45
30/07/19,ES,U,42000000.0,30.0,4918650.96,M,42
06/03/18,ES,S,55330000.0,0.0,2940000.0,M,55
16/02/23,ES,S,79710000.0,1.0,,,79
14/09/22,ES,U,39300000.0,40.0,4747228.71,,39
15/06/22,ES,S,71311000.0,1.0,2300865.0,M,71
29/11/22,ES,U,33141100.0,195.0,1179264.12,,33
22/01/19,ES,U,33696500.0,5.0,3194545.46,M,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
28/11/18,ES,U,33600000.0,9.0,251524.59,M,33
09/08/23,ES,U,33140000.0,5.0,228120.0,M,33
13/02/20,ES,U,18000000.0,12.0,7665277.87,L,18
18/02/19,ES,U,33141200.0,70.0,2835617.96,,33
26/05/22,ES,S,71356300.0,4.0,365112.48,M,71
10/09/21,ES,S,90910000.0,10.0,65791142.79,M,90
13/07/21,ES,U,42997000.0,6.0,247933.88,L,42
15/07/20,ES,U,34144512.0,2.0,355000.0,,34
04/09/20,ES,S,85311000.0,1.0,53337133.5,,85
07/07/21,ES,U,33181000.0,2.0,2599176.0,,33
17/05/19,ES,U,38000000.0,106.0,4745623.08,M,38
13/11/20,ES,S,90911200.0,1.0,3530886.85,M,90
18/10/21,ES,S,60130000.0,38.0,4848914.79,M,60
09/05/18,ES,S,92600000.0,1.0,3140316.8,,92
01/09/21,ES,S,63100000.0,7.0,900991.74,M,63
27/10/22,ES,U,35811100.0,12.0,997100.0,M,35
17/02/23,ES,U,33169000.0,12.0,1325460.0,M,33
31/10/18,ES,S,72200000.0,4.0,1420231.38,,72
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
03/12/21,ES,S,80400000.0,8.0,,,80
11/12/20,ES,S,79411000.0,7.0,7671960.0,M,79
31/03/22,ES,S,71000000.0,1.0,629120.0,M,71
07/08/20,ES,U,33184100.0,137.0,70738140.0,M,33
01/12/20,ES,U,33690000.0,50.0,21748979.68,M,33
18/11/19,ES,U,33141000.0,21.0,249418.9,M,33
07/08/20,ES,U,15110000.0,2.0,267440.0,M,15
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
22/12/22,ES,S,80531000.0,40.0,725130.0,,80
21/10/19,ES,U,9134000.0,1.0,,L,91
26/05/22,ES,S,80410000.0,146.0,,,80
12/12/19,ES,U,44510000.0,50.0,546694.5,M,44
04/10/21,ES,S,92620000.0,11.0,,,92
24/08/23,ES,S,72000000.0,1.0,8194289.07,M,72
09/08/19,ES,S,90910000.0,6.0,1021158.26,M,90
23/02/18,ES,U,33140000.0,21.0,1144878.52,M,33
01/12/20,ES,U,33690000.0,46.0,7576694.68,M,33
18/06/21,ES,U,35331000.0,2.0,770900.0,M,35
11/10/18,ES,S,30200000.0,5.0,1086091.0,M,30
08/11/18,ES,U,3000000.0,11.0,8179834.7,M,30
02/12/19,ES,S,92600000.0,19.0,1608030.0,,92
10/07/23,ES,U,31500000.0,1.0,1247766.92,M,31
07/04/20,ES,U,44162100.0,19.0,3584941.62,L,44
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
29/07/21,ES,S,50312000.0,2.0,64985012.6,M,50
19/05/21,ES,U,32524000.0,1.0,2890000.0,M,32
24/03/21,ES,S,90911200.0,3.0,2749924.8,L,90
16/01/23,ES,U,31500000.0,7.0,419515.2,,31
19/11/19,ES,U,34100000.0,15.0,1261750.0,M,34
06/02/20,ES,S,85200000.0,1.0,,,85
16/07/19,ES,U,44100000.0,22.0,351312.93,L,44
07/06/21,ES,S,50230000.0,1.0,17915894.39,M,50
12/12/22,ES,S,72590000.0,1.0,892561.98,M,72
24/03/22,ES,U,33140000.0,63.0,2763139.5,M,33
13/08/18,ES,S,90911200.0,16.0,1314453.8,,90
27/08/18,ES,U,38000000.0,11.0,1892000.0,,38
07/08/20,ES,U,33184100.0,137.0,70738140.0,M,33
15/03/21,ES,S,71000000.0,8.0,2418146.8,,71
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
25/05/18,ES,U,9321000.0,8.0,1679887.73,,93
18/11/19,ES,S,60442000.0,1.0,1179200.0,M,60
29/10/20,ES,U,34144430.0,2.0,315000.0,,34
21/12/20,ES,S,72268000.0,1.0,364800.0,,72
27/01/23,ES,S,64228100.0,3.0,1756692.48,M,64
25/06/20,ES,S,80530000.0,43.0,,,80
02/11/21,ES,S,90911000.0,5.0,6236437.0,,90
09/04/21,ES,S,55523100.0,266.0,463750458.39,,55
27/07/23,ES,U,33100000.0,13.0,763205.0,,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
17/02/21,ES,U,33000000.0,5.0,,,33
06/09/22,ES,S,80400000.0,10.0,,,80
19/09/23,ES,S,80340000.0,9.0,5792120.0,,80
28/09/20,ES,S,79560000.0,1.0,299302.27,M,79
01/08/19,ES,U,35811200.0,8.0,293488.1,L,35
01/03/21,ES,U,9310000.0,2.0,24551888.5,M,93
08/07/21,ES,U,42122430.0,1.0,285614.71,M,42
26/08/20,ES,S,90911200.0,1.0,171345.3,M,90
24/03/22,ES,U,33140000.0,63.0,2763139.5,M,33
22/09/21,ES,U,39830000.0,4.0,290678.52,M,39
17/03/22,ES,U,39296100.0,14.0,5861845.72,M,39
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
29/06/21,ES,S,80000000.0,42.0,,,80
01/03/18,ES,U,33141320.0,37.0,2813760.11,,33
20/09/21,ES,S,85310000.0,1.0,,,85
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
15/10/19,ES,U,39151000.0,3.0,1448791.1,M,39
15/04/19,ES,S,80000000.0,3.0,840000.0,M,80
07/08/20,ES,U,31170000.0,1.0,,,31
20/07/22,ES,U,44110000.0,20.0,627568.74,L,44
19/10/23,ES,U,9134100.0,13.0,4101918.0,M,91
20/03/19,ES,S,71311210.0,20.0,522880.09,M,71
25/06/20,ES,S,80530000.0,43.0,,,80
18/02/20,ES,S,71200000.0,5.0,4546640.0,M,71
12/07/19,ES,U,33184100.0,6.0,2961820.22,,33
30/04/21,ES,U,9310000.0,9.0,,,93
18/12/18,ES,W,45212225.0,1.0,16973779.59,M,45
18/05/20,ES,U,33184100.0,33.0,,M,33
01/09/21,ES,S,85100000.0,40.0,20284992.0,,85
03/01/19,ES,S,55250000.0,17.0,,,55
16/10/20,ES,U,15882000.0,16.0,1312180.12,M,15
02/05/19,ES,U,39518000.0,53.0,5451001.35,M,39
06/03/18,ES,S,85143000.0,1.0,122063292.68,,85
12/01/22,ES,S,71000000.0,3.0,343551.85,,71
30/12/20,ES,W,45233000.0,1.0,5797020.87,M,45
24/07/19,ES,U,44316400.0,7.0,192000.0,,44
31/05/21,ES,S,60172000.0,1.0,381330.75,M,60
05/10/21,ES,S,71311230.0,3.0,9853660.23,M,71
15/11/23,ES,U,33610000.0,17.0,7774914.4,M,33
18/10/21,ES,S,60130000.0,38.0,4848914.79,M,60
29/03/19,ES,S,60130000.0,43.0,3686674.54,,60
30/06/23,ES,S,98311000.0,1.0,2232360.0,M,98
03/05/22,ES,U,44114000.0,7.0,6500000.0,M,44
01/02/23,ES,S,79341000.0,1.0,2000000.0,M,79
23/12/20,ES,S,75130000.0,1.0,,,75
03/10/19,ES,U,33696500.0,4.0,2742148.68,M,33
23/03/22,ES,S,72000000.0,1.0,350400.0,M,72
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
10/12/19,ES,U,9310000.0,2.0,79219313.25,L,93
13/11/20,ES,U,44911000.0,3.0,431059.99,L,44
23/12/22,ES,S,92000000.0,1.0,1595619.06,M,92
28/07/20,ES,U,33140000.0,14.0,3777276.04,M,33
17/08/21,ES,S,60130000.0,8.0,1227622.46,,60
28/03/23,ES,S,85311300.0,10.0,18145207.94,,85
31/07/19,ES,S,64200000.0,6.0,5045836.35,L,64
10/09/19,ES,S,90918000.0,1.0,2057835.31,M,90
26/05/21,ES,U,33111650.0,4.0,419875.0,M,33
15/10/20,ES,U,9332000.0,3.0,412991.0,M,93
21/10/22,ES,S,72240000.0,4.0,78560448.0,M,72
21/07/22,ES,S,60120000.0,63.0,4697455.68,M,60
24/10/22,ES,W,45215100.0,1.0,47494323.81,M,45
28/11/19,ES,S,60100000.0,5.0,806126.6,M,60
26/05/21,ES,U,33100000.0,8.0,2578700.0,,33
27/08/20,ES,U,33140000.0,15.0,472367.65,,33
19/10/20,ES,S,80530000.0,22.0,4334692.5,,80
04/07/22,ES,U,33162100.0,33.0,6916712.0,,33
19/07/21,ES,S,90511300.0,3.0,2742770.43,,90
09/10/18,ES,U,38000000.0,26.0,6909090.91,L,38
09/07/20,ES,U,33140000.0,7.0,,M,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
23/08/23,ES,U,48771000.0,1.0,464917.44,L,48
19/12/22,ES,S,77310000.0,2.0,360369.02,M,77
17/07/19,ES,S,60000000.0,467.0,35579183.53,M,60
13/07/21,ES,S,77211400.0,9.0,420000.0,,77
04/03/19,ES,S,60130000.0,14.0,3971724.38,,60
15/02/22,ES,U,33141770.0,28.0,5251612.61,M,33
22/11/18,ES,S,98000000.0,2.0,2224609.56,,98
17/04/19,ES,U,24957200.0,1.0,426446.28,L,24
18/07/19,ES,U,15000000.0,24.0,7138783.35,M,15
01/07/21,ES,U,3460000.0,60.0,3167320.0,M,34
16/10/19,ES,U,38000000.0,16.0,41000000.0,M,38
27/01/20,ES,U,38970000.0,3.0,192914.36,,38
25/10/21,ES,S,50514200.0,3.0,2301425.25,M,50
05/03/18,ES,S,85311300.0,3.0,,,85
30/04/21,ES,S,60130000.0,24.0,2767881.49,M,60
28/05/20,ES,S,50800000.0,10.0,609173.54,M,50
26/10/21,ES,S,50113100.0,8.0,1065240.0,M,50
16/07/21,ES,S,72222300.0,3.0,,,72
04/01/22,ES,S,66112000.0,1.0,481151.59,L,66
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
05/08/21,ES,S,60130000.0,165.0,,,60
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
17/06/19,ES,S,50700000.0,1.0,477719.83,M,50
03/01/19,ES,S,55250000.0,17.0,,,55
27/08/18,ES,U,38000000.0,11.0,1892000.0,,38
09/09/21,ES,U,34144450.0,1.0,234380.15,M,34
18/01/19,ES,U,31500000.0,7.0,535578.52,M,31
29/05/23,ES,U,42418930.0,9.0,476981.66,M,42
15/09/22,ES,U,38000000.0,27.0,3241055.23,,38
18/12/18,ES,U,34942000.0,8.0,1387905.1,L,34
03/11/22,ES,S,50323000.0,1.0,1783491.61,L,50
29/11/18,ES,U,9134000.0,1.0,,L,91
27/09/23,ES,U,34928471.0,2.0,1240800.0,L,34
26/08/19,ES,S,71242000.0,1.0,247933.88,,71
13/03/19,ES,U,34631000.0,8.0,26136356.4,M,34
04/02/20,ES,U,38434000.0,4.0,213785.82,M,38
17/02/22,ES,S,66510000.0,3.0,191600.0,L,66
28/05/19,ES,S,63120000.0,1.0,3728749.33,M,63
